packet_length,protocol_encoding,source_ip_event_rate,destination_port_class,threat_score,malicious_flag_ratio,attack_type_frequency,time_of_day_deviation,burst_rate,packet_size_variance,honeypot_interaction_count,session_duration_estimate,unique_destination_count,rolling_average_deviation,z_score_anomaly,label
510,1,10.0,1,0.266,0.0,12,1,10.0,15073.113636363636,4,479900.0,8,173.75,1.4152179443639032,0
266,1,17.0,2,0.7558,1.0,16,0,17.0,355929.70666666667,4,388291.0,9,-631.96,-1.0592719499031913,1
421,1,8.0,1,0.2082,0.0,10,0,8.0,155335.43333333332,4,586295.0,6,-15.899999999999977,-0.04034241175265908,0
422,1,15.0,2,0.0886,0.0,16,0,15.0,18345.9625,4,580211.0,9,111.6875,0.8245828902357739,0
452,2,9.0,1,0.1531,0.0,10,0,9.0,19240.1,4,480054.0,7,148.10000000000002,1.0677052939002827,0
161,2,9.0,2,0.244,0.0,14,1,9.0,59943.01648351648,4,568542.0,9,-233.35714285714283,-0.9531292593772305,0
281,1,2.0,1,0.4604,1.0,7,0,2.0,1026420.3636363636,4,234390.0,6,-332.18181818181813,-0.3278787177823665,1
233,1,10.0,1,0.2855,0.0,12,0,10.0,27281.174242424244,4,426699.0,7,-102.91666666666669,-0.623094878856829,0
1783,1,4.0,1,0.5314,1.0,5,0,4.0,149279.8,4,277.0,5,604.5999999999999,1.564831646661368,1
894,1,10.0,2,0.4868,0.0,14,0,10.0,98844.18131868132,4,526838.0,9,438.2142857142857,1.393833752596291,0
329,2,2.0,2,0.1692,0.0,7,1,2.0,22707.904761904763,3,244673.0,5,29.285714285714278,0.19434227797537285,0
303,2,8.0,1,0.0773,0.0,12,0,8.0,108849.7196969697,4,389006.0,8,-99.91666666666669,-0.30284769987225263,0
359,1,3.0,2,0.0639,0.0,7,1,3.0,57689.333333333336,4,454867.0,5,43.0,0.17902789095475946,0
238,1,8.0,2,0.0878,0.0,8,0,8.0,86256.85714285714,4,582330.0,6,-97.5,-0.33197685066288823,0
142,2,3.0,1,0.2595,0.0,10,0,3.0,261701.56666666668,4,414709.0,6,-363.3,-0.7101698598942389,0
1370,1,5.0,1,0.8043,1.0,7,0,5.0,448661.5714285714,4,572.0,4,14.71428571428578,0.021967455136731165,1
455,1,8.0,2,0.2295,0.0,13,0,8.0,99987.57692307692,4,389006.0,8,48.076923076923094,0.1520420242579337,0
126,1,7.0,1,0.2913,0.0,12,0,7.0,15358.083333333334,3,566452.0,6,-149.91666666666669,-1.2097103807392529,0
83,1,7.0,2,0.2796,1.0,4,1,7.0,559635.6964285715,3,328122.0,7,-777.375,-1.039149099762426,1
479,1,7.0,2,0.2497,0.0,10,1,7.0,52564.71111111111,4,530136.0,6,84.39999999999998,0.36812499451543323,0
309,1,4.0,2,0.132,0.0,7,1,4.0,220823.2380952381,4,448613.0,5,-168.71428571428572,-0.3590289513631565,0
913,1,4.0,1,0.5058,1.0,8,0,3.0,409019.14285714284,4,572.0,4,-387.0,-0.6051167127254794,1
412,1,4.0,2,0.2617,0.0,5,0,4.0,22044.8,3,324010.0,3,109.39999999999998,0.7368248094532438,0
50,1,6.0,3,0.5538,1.0,6,0,6.0,129.36666666666667,3,496.0,4,-13.833333333333336,-1.216229821603349,1
338,2,7.0,2,0.2537,0.0,12,1,7.0,56600.06060606061,4,518024.0,8,35.333333333333314,0.14851699808953708,0
435,1,1.0,1,0.2586,0.0,7,0,1.0,35505.23809523809,3,420607.0,5,127.71428571428572,0.6777870457720996,0
330,2,9.0,2,0.2729,0.0,11,0,9.0,14445.454545454546,4,515241.0,6,42.363636363636374,0.35247443699028846,0
331,1,2.0,1,0.0234,0.0,9,0,2.0,13153.0,4,389806.0,5,-32.0,-0.27902143520096123,0
1173,1,7.0,2,0.7137,1.0,7,0,7.0,1863825.6727272726,4,402176.0,7,-1459.4545454545455,-1.0690251651234983,1
191,2,7.0,1,0.1122,0.0,12,1,7.0,76172.15151515152,4,489679.0,7,-138.83333333333331,-0.5030320306632006,0
62,1,4.0,3,0.2267,1.0,8,1,4.0,407756.1515151515,4,329804.0,7,-574.8333333333334,-0.9002055438121404,1
300,2,14.0,2,0.2236,0.0,14,0,14.0,88868.68131868132,4,587177.0,8,-9.285714285714278,-0.031148773350758024,0
192,1,4.0,2,0.2362,0.0,7,0,4.0,30730.238095238095,3,556364.0,5,-124.71428571428572,-0.7114317467326258,0
161,1,6.0,2,0.0021,0.0,7,0,6.0,18762.809523809523,4,294040.0,7,-116.85714285714283,-0.8531125459880059,0
374,1,11.0,2,0.6942,1.0,9,0,11.0,254815.78095238094,3,433902.0,8,-192.93333333333328,-0.3822030138698799,1
288,1,8.0,1,0.0542,0.0,15,0,8.0,93660.68571428572,4,526838.0,9,-156.60000000000002,-0.5116972597081769,0
336,1,10.0,2,0.2855,0.0,12,1,10.0,36513.90909090909,3,533559.0,8,23.5,0.12298119175874879,0
1077,1,4.0,1,0.3616,1.0,7,1,4.0,617123.0277777778,4,126742.0,6,-412.44444444444434,-0.5250245144465779,1
467,1,7.0,1,0.1863,0.0,12,0,7.0,27887.515151515152,4,576880.0,8,118.66666666666669,0.7105977591652124,0
1033,1,7.0,1,0.5803,0.0,8,0,7.0,90473.35714285714,4,556364.0,5,626.75,2.0836942331133397,0
280,1,2.0,2,0.0874,0.0,8,0,2.0,49610.0,4,454867.0,5,-31.5,-0.14142491952028216,0
382,2,5.0,2,0.1823,0.0,10,0,5.0,111770.94444444444,3,463167.0,7,-66.5,-0.1989102599574247,0
337,1,8.0,1,0.1624,0.0,13,0,8.0,25573.4358974359,4,576880.0,8,-10.461538461538453,-0.06541856531665526,0
236,1,1.0,2,0.2417,0.0,7,0,1.0,7777.619047619048,3,498448.0,5,-42.428571428571445,-0.481099688421572,0
48,1,5.0,1,0.291,0.0,12,0,5.0,133299.15151515152,4,590866.0,6,-364.3333333333333,-0.997895845891514,0
369,1,12.0,2,0.3314,1.0,7,0,12.0,267006.41025641025,4,446997.0,6,-620.0769230769231,-1.2000096123451323,1
1130,1,5.0,1,0.487,1.0,9,0,5.0,1989135.2046783625,4,405568.0,7,-314.2631578947369,-0.22282366761717853,1
484,2,1.0,1,0.2711,0.0,6,0,1.0,25481.366666666665,3,390039.0,5,239.16666666666666,1.4982672690278844,0
199,1,8.0,2,0.1369,0.0,8,0,8.0,7455.142857142857,3,514189.0,6,-69.5,-0.8049276010160169,0
58,1,6.0,2,0.3899,1.0,9,1,6.0,352698.44444444444,3,202692.0,5,-192.0,-0.3232953488398321,1
68,1,2.0,2,0.6028,1.0,7,1,2.0,516299.5111111111,4,121602.0,7,-853.2,-1.187408052693156,1
109,1,13.0,1,0.3558,1.0,6,0,13.0,257693.02564102566,4,539172.0,8,-228.23076923076923,-0.44959643784643943,1
415,1,10.0,2,0.2659,0.0,12,0,10.0,25160.242424242424,4,566163.0,7,91.33333333333331,0.575800314092172,0
205,1,4.0,2,0.2544,0.0,8,1,4.0,16745.928571428572,4,294040.0,7,-63.75,-0.4926353495852349,0
216,1,4.0,2,0.1782,0.0,11,0,4.0,243140.0,4,414709.0,7,-263.0,-0.5333687198646897,0
361,1,5.0,1,0.056,0.0,7,0,5.0,80378.80952380953,4,597638.0,5,-26.142857142857167,-0.09221090085658383,0
219,1,9.0,2,0.1924,0.0,12,1,9.0,82638.0,4,478676.0,6,-156.0,-0.5426686079323977,0
345,1,4.0,1,0.2834,0.0,9,0,4.0,7785.027777777777,4,553260.0,5,120.55555555555554,1.3663348494117966,0
479,2,7.0,2,0.1032,0.0,7,0,7.0,8546.333333333334,3,487669.0,6,135.0,1.4603059497871984,0
602,1,11.0,1,0.7324,1.0,9,0,11.0,328692.6,3,202968.0,6,320.0,0.5581552511448796,1
1233,1,4.0,1,0.7813,1.0,5,1,4.0,1739856.8,2,410.0,4,-1732.4,-1.3133830967677118,1
2274,1,5.0,2,0.8261,1.0,5,0,3.0,2578282.527777778,4,285283.0,5,-206.55555555555566,-0.12863869556815705,1
96,1,7.0,1,0.2155,0.0,11,0,7.0,150366.69090909092,4,586295.0,6,-309.90909090909093,-0.7992055568665983,0
73,2,10.0,1,0.0928,0.0,12,0,10.0,58450.78787878788,4,459127.0,6,-234.33333333333331,-0.9692568646422068,0
420,1,9.0,2,0.0206,0.0,9,0,9.0,90985.86111111111,4,441034.0,5,-19.888888888888914,-0.06593614719431767,0
228,1,6.0,2,0.3543,1.0,7,0,6.0,3079.2380952380954,2,394.0,6,-60.28571428571428,-1.0864075508465825,1
198,1,2.0,1,0.1685,0.0,7,0,2.0,15732.285714285714,3,440533.0,6,-80.57142857142856,-0.6423698537915825,0
154,2,9.0,2,0.0433,0.0,11,1,9.0,56664.854545454546,4,387334.0,7,-131.63636363636363,-0.5529921770327739,0
364,1,5.0,1,0.0238,0.0,9,0,5.0,27818.444444444445,3,499605.0,5,106.77777777777777,0.6401982129661234,0
3463,1,9.0,1,0.3414,1.0,7,0,9.0,938045.9555555555,4,126742.0,7,1776.2,1.833917556274352,1
61,1,7.0,2,0.705,1.0,10,1,5.0,302881.5378787879,3,202968.0,6,-202.58333333333331,-0.3681012666898369,1
479,1,1.0,1,0.1212,0.0,9,0,1.0,214857.86111111112,4,544587.0,6,-60.888888888888914,-0.13135978380862928,0
1929,1,17.0,1,0.6896,1.0,14,0,16.0,435408.783625731,4,239931.0,8,1065.6842105263158,1.6150275614183296,1
393,1,9.0,1,0.4971,1.0,8,0,9.0,16907.840909090908,4,273290.0,6,206.25,1.586170545064675,1
670,1,5.0,1,0.4792,0.0,7,0,5.0,56106.666666666664,4,513583.0,7,425.0,1.7942447996693998,0
1870,1,13.0,2,0.4711,1.0,9,1,11.0,497885.978021978,4,215982.0,6,983.1428571428571,1.39332259695472,1
296,1,7.0,2,0.2325,0.0,10,0,7.0,18666.32222222222,4,293169.0,6,55.099999999999994,0.4032944260343388,0
462,1,12.0,1,0.6535,1.0,8,1,12.0,266311.032967033,4,446997.0,6,-489.42857142857144,-0.9484069744179505,1
79,1,3.0,2,0.5126,1.0,3,1,3.0,421350.8,2,344813.0,4,-369.6,-0.5693902826893334,1
311,1,4.0,2,0.0098,0.0,10,1,4.0,19154.48888888889,3,458834.0,5,18.399999999999977,0.13294822366331238,0
79,1,6.0,2,0.7478,1.0,6,0,6.0,242633.56593406593,4,539172.0,9,-239.78571428571428,-0.4867969685544726,1
200,1,4.0,1,0.5643,1.0,14,0,4.0,6981.192307692308,4,370050.0,8,-44.5,-0.5325927009425889,1
493,2,1.0,2,0.2979,0.0,6,0,1.0,89193.1,3,515399.0,4,89.5,0.2996797557336767,0
300,1,13.0,2,0.382,1.0,10,1,11.0,485282.78095238097,4,215982.0,7,-547.7333333333333,-0.7862700454741387,1
78,1,5.0,2,0.2246,1.0,8,1,4.0,397799.141025641,4,329804.0,7,-515.8461538461538,-0.8178775291294785,1
41,1,6.0,2,0.1666,0.0,8,0,6.0,22482.785714285714,4,577846.0,6,-225.25,-1.5022414435901223,0
327,1,9.0,2,0.5465,1.0,9,1,9.0,5696.75,4,466452.0,6,29.333333333333314,0.3886403037814543,1
115,1,6.0,2,0.1489,0.0,9,0,6.0,180330.36111111112,4,473394.0,6,-194.1111111111111,-0.45710499742931665,0
405,1,9.0,2,0.0872,0.0,13,1,9.0,54313.64102564102,4,459127.0,6,90.15384615384613,0.3868385979596021,0
85,1,8.0,2,0.0062,0.0,11,0,8.0,153129.6181818182,4,405878.0,7,-392.27272727272725,-1.002440293710157,0
45,1,2.0,2,0.4133,1.0,8,0,1.0,17044.47435897436,4,273322.0,6,-130.84615384615384,-1.0022340538885646,1
182,2,5.0,2,0.2084,0.0,6,0,5.0,13350.666666666666,4,439984.0,5,-138.33333333333331,-1.1972238658049814,0
481,2,2.0,2,0.2987,0.0,9,0,2.0,18207.5,4,434784.0,6,58.0,0.4298360476660016,0
1083,1,1.0,1,0.437,0.0,13,1,1.0,67941.08974358975,4,436857.0,8,689.6153846153846,2.6457005484741103,0
354,1,3.0,2,0.2756,0.0,8,0,3.0,24457.125,4,536266.0,7,142.375,0.9103974560094804,0
134,1,6.0,2,0.2638,0.0,10,1,6.0,35844.26666666667,4,547630.0,6,-200.39999999999998,-1.0584927004046383,0
387,2,11.0,2,0.2466,0.0,13,1,11.0,70075.85897435897,4,489679.0,7,52.769230769230774,0.19934096137206547,0
189,1,8.0,1,0.3202,1.0,5,0,8.0,9847.854545454546,4,306612.0,8,-2.636363636363626,-0.026566509661943544,1
312,1,1.0,2,0.1565,0.0,8,0,1.0,7453.428571428572,3,540672.0,6,-28.0,-0.3243246696689102,0
67,1,8.0,2,0.295,0.0,13,0,8.0,38107.256410256414,3,533559.0,8,-226.61538461538464,-1.1608752420144446,0
236,2,3.0,2,0.1066,0.0,14,0,3.0,35413.03846153846,3,533559.0,8,-53.5,-0.2842969408094842,0
265,2,9.0,1,0.0691,0.0,13,0,9.0,23328.30769230769,4,566163.0,8,-54.15384615384613,-0.3545583269363839,0
164,1,2.0,1,0.2561,1.0,4,0,2.0,1957.2380952380952,3,256746.0,5,55.28571428571429,1.2496577730706828,1
1493,2,5.0,1,0.1821,0.0,8,0,5.0,197839.4107142857,4,440533.0,7,1062.625,2.3890411169481736,0
206,1,3.0,2,0.2964,0.0,5,0,3.0,9647.5,3,555188.0,5,-84.0,-0.8552082710287406,0
300,1,7.0,1,0.1481,0.0,15,1,7.0,82526.66666666667,4,587177.0,9,-8.666666666666686,-0.030168585028675428,0
315,2,3.0,2,0.1834,0.0,6,0,3.0,31102.566666666666,3,397359.0,5,1.1666666666666856,0.006615286760671344,0
93,1,4.0,1,0.0438,0.0,11,0,4.0,95460.41818181818,4,582526.0,6,-230.27272727272725,-0.7452995145651163,0
65,1,7.0,2,0.0305,0.0,12,1,7.0,17262.810606060608,4,515241.0,7,-204.08333333333331,-1.5532872813515,0
380,1,21.0,2,0.7455,1.0,10,1,18.0,300952.4061538462,4,555603.0,10,-240.38461538461536,-0.4381852550198323,1
342,1,5.0,2,0.1786,0.0,7,0,5.0,11811.619047619048,3,417891.0,5,16.428571428571445,0.15116285457592663,0
136,1,2.0,2,0.2386,0.0,7,0,2.0,15979.666666666666,4,439984.0,5,-158.0,-1.2498941318149832,0
252,2,15.0,1,0.1223,0.0,16,1,15.0,181233.58333333334,4,518292.0,6,-205.875,-0.48359775213001405,0
371,2,8.0,2,0.1025,0.0,8,0,8.0,23407.553571428572,3,436340.0,3,93.875,0.6135810482051558,0
472,1,5.0,2,0.5061,1.0,6,0,4.0,202590.66666666666,4,277.0,5,-588.6666666666667,-1.3078553935334412,1
48,2,7.0,2,0.2313,0.0,9,0,7.0,52867.86111111111,4,388308.0,7,-268.8888888888889,-1.1694374198339865,0
252,1,3.0,1,0.266,0.0,12,1,3.0,138670.99242424243,4,586295.0,6,-141.08333333333331,-0.37886361619777287,0
135,1,3.0,1,0.4053,0.0,10,1,3.0,11181.155555555555,4,557964.0,6,-152.39999999999998,-1.4412576391942193,0
313,2,3.0,2,0.2579,0.0,8,0,3.0,48669.42857142857,4,513583.0,7,59.5,0.26970490331143854,0
498,1,2.0,1,0.1043,0.0,9,0,2.0,14090.194444444445,4,576244.0,6,240.22222222222223,2.023739865829568,0
281,1,2.0,2,0.2604,0.0,13,0,2.0,128081.43589743589,4,586295.0,6,-103.46153846153845,-0.2890918432335701,0
204,2,10.0,2,0.1234,0.0,15,0,10.0,16779.266666666666,4,563449.0,10,-43.866666666666674,-0.33864771256976384,0
347,1,6.0,2,0.0117,0.0,8,0,6.0,191412.8392857143,4,448613.0,5,-114.375,-0.26142407161972153,0
40,2,6.0,2,0.2502,0.0,9,0,6.0,25448.277777777777,4,527878.0,5,-253.44444444444446,-1.5887427346458791,0
56,1,5.0,2,0.0976,0.0,6,1,5.0,29126.7,3,427114.0,3,-269.5,-1.579112706637633,0
225,1,3.0,1,0.003,0.0,9,1,3.0,76831.44444444444,4,582330.0,7,-98.22222222222223,-0.3543563801014098,0
297,1,5.0,2,0.1468,0.0,6,0,5.0,60050.8,3,533047.0,4,-78.0,-0.31829894851622775,0
4198,1,2.0,1,0.6434,1.0,6,0,2.0,2586768.2333333334,4,285283.0,6,1545.6999999999998,0.9610510276466043,1
1384,1,7.0,1,0.1604,0.0,9,0,7.0,162718.27777777778,4,410388.0,7,1010.4444444444445,2.504922368446077,0
364,1,5.0,2,0.271,0.0,10,0,5.0,47215.6,4,388308.0,8,42.39999999999998,0.19512957566919784,0
162,1,3.0,2,0.0511,0.0,10,1,3.0,205264.76666666666,4,544587.0,7,-340.1,-0.7506706344376962,0
842,1,3.0,1,0.2523,0.0,12,0,3.0,168227.90151515152,4,498181.0,9,456.4166666666667,1.1127881214829791,0
1000,1,16.0,1,0.4471,1.0,10,0,14.0,294714.641025641,4,555603.0,10,365.55555555555554,0.6733680912749389,1
249,1,10.0,1,0.0582,0.0,10,1,10.0,40589.433333333334,3,478733.0,7,-51.10000000000002,-0.2536380502425863,0
1519,1,12.0,2,0.2364,1.0,10,0,12.0,311743.5171957672,4,555603.0,10,852.9642857142857,1.5276790813005878,1
170,1,6.0,2,0.0975,0.0,7,1,6.0,7675.476190476191,4,539019.0,6,-4.857142857142861,-0.055440637132067046,0
326,1,2.0,2,0.138,0.0,9,0,2.0,6543.527777777777,3,540672.0,6,-12.444444444444457,-0.1538400945146837,0
488,1,3.0,1,0.0623,0.0,5,1,3.0,125220.8,3,323770.0,4,36.60000000000002,0.10342912446693578,0
70,1,4.0,3,0.5626,1.0,14,1,3.0,443960.02894736844,4,239931.0,8,-753.65,-1.131091576126858,1
1494,1,8.0,2,0.6851,1.0,6,0,8.0,130628.41071428571,4,105216.0,7,115.875,0.32060546840761633,1
479,1,7.0,2,0.1543,0.0,10,0,7.0,7792.055555555556,3,540672.0,6,126.5,1.4330604334109256,0
101,1,3.0,1,0.1078,0.0,10,0,3.0,26552.844444444443,4,434784.0,6,-289.8,-1.778454896606948,0
1252,1,11.0,1,0.5516,0.0,13,0,11.0,167342.6923076923,4,453932.0,7,772.2307692307693,1.8877467271066541,0
246,1,4.0,2,0.0061,0.0,10,0,4.0,145901.34444444443,3,548848.0,8,-293.70000000000005,-0.7689078585801523,0
359,1,4.0,2,0.2681,0.0,10,0,4.0,23050.444444444445,4,527878.0,5,59.0,0.3886085574345148,0
298,1,3.0,2,0.4704,1.0,4,0,2.0,6156.267857142857,3,256746.0,6,165.625,2.1108974608551794,1
1421,1,10.0,1,0.3148,0.0,10,0,10.0,123627.95555555556,4,528726.0,6,952.2,2.708132028177632,0
228,1,2.0,2,0.2754,1.0,5,0,2.0,6402.75,3,256746.0,6,85.0,1.0622718020533464,1
111,1,4.0,1,0.1432,0.0,11,1,4.0,31014.654545454545,4,434784.0,6,-254.36363636363637,-1.4443470239703755,0
999,1,12.0,2,0.3649,0.0,16,1,12.0,52768.73333333333,4,561951.0,9,547.25,2.3823054019397563,0
273,2,10.0,1,0.2226,0.0,10,1,10.0,36021.73333333333,4,427310.0,6,-89.19999999999999,-0.46998343484625277,0
1207,1,5.0,1,0.8458,1.0,8,0,5.0,472095.16363636364,4,121602.0,8,259.81818181818187,0.3781418665770819,1
863,1,7.0,1,0.181,0.0,16,1,7.0,98357.8,4,526838.0,10,392.25,1.2507155493097353,0
143,1,3.0,1,0.0478,0.0,10,0,3.0,13842.011111111111,4,576244.0,6,-103.30000000000001,-0.8780125523437611,0
806,1,2.0,1,0.3054,1.0,7,0,2.0,1773923.8727272728,4,174936.0,7,-598.4545454545455,-0.4493282050189717,1
1225,1,4.0,2,0.2058,1.0,3,0,3.0,1172231.3,2,270950.0,3,-726.5999999999999,-0.6711023148339587,1
336,1,13.0,2,0.216,0.0,13,0,13.0,87019.57692307692,4,524067.0,8,-27.923076923076906,-0.09465744744172205,0
264,1,6.0,2,0.2181,0.0,8,0,6.0,30667.26785714286,4,420607.0,6,-37.875,-0.21627937120872415,0
288,1,8.0,1,0.2312,0.0,11,1,8.0,7391.054545454545,3,540672.0,6,-58.636363636363626,-0.6820462505564266,0
286,1,6.0,2,0.2226,0.0,11,0,6.0,188983.67272727273,4,544587.0,7,-196.45454545454544,-0.4519079060422768,0
1084,1,8.0,1,0.1654,0.0,11,0,8.0,99349.25454545455,4,531630.0,8,679.3636363636364,2.1553608531916657,0
497,1,5.0,2,0.272,0.0,6,0,5.0,61999.36666666667,4,448548.0,5,0.8333333333333144,0.0033467642974926055,0
388,1,5.0,2,0.0387,0.0,8,0,5.0,35621.69642857143,3,529794.0,6,62.625,0.331810740509993,0
217,1,12.0,1,0.1693,0.0,12,0,12.0,93251.45454545454,4,540347.0,8,-172.0,-0.563249272630512,0
236,1,1.0,1,0.1209,0.0,14,0,1.0,94382.98901098901,4,406153.0,8,-158.71428571428572,-0.5166175499927672,0
227,2,2.0,2,0.2094,0.0,11,0,2.0,19296.0,4,571339.0,6,-44.0,-0.31675175604649874,0
142,1,4.0,1,0.27,0.0,6,1,4.0,31284.166666666668,4,299588.0,3,-128.83333333333331,-0.7283933095790543,0
154,1,7.0,2,0.1719,0.0,15,1,7.0,59512.80952380953,4,568542.0,9,-224.33333333333331,-0.919578021667241,0
98,1,6.0,2,0.5742,1.0,15,0,5.0,7913.352380952381,4,370050.0,8,-136.73333333333332,-1.5370717782743304,1
314,1,2.0,1,0.098,0.0,13,0,2.0,137829.1923076923,4,530841.0,7,27.769230769230774,0.0747985612035435,0
115,1,4.0,2,0.2101,0.0,14,0,4.0,68250.42307692308,4,436857.0,9,-258.5,-0.989481943679065,0
690,1,13.0,1,0.8072,1.0,9,1,13.0,251845.14285714287,4,446997.0,6,-244.0,-0.48620904818229926,1
1378,2,9.0,1,0.4738,0.0,10,1,9.0,180443.33333333334,4,588969.0,6,821.0,1.9327368918970411,0
299,1,4.0,1,0.2738,0.0,9,0,4.0,43426.11111111111,4,454867.0,6,-11.111111111111086,-0.053319003111020065,0
628,1,6.0,1,0.424,1.0,4,0,5.0,495681.02777777775,3,328122.0,7,-206.55555555555554,-0.2933835315737141,1
342,1,16.0,2,0.1293,0.0,17,1,16.0,170696.3088235294,4,518292.0,6,-109.05882352941177,-0.2639664571065082,0
98,2,9.0,2,0.265,0.0,9,0,9.0,159917.19444444444,4,553362.0,7,-384.77777777777777,-0.9621934609300468,0
230,1,7.0,1,0.085,0.0,10,0,7.0,160919.51111111112,4,473394.0,6,-71.19999999999999,-0.17749071601625574,0
1692,1,8.0,2,0.5528,1.0,13,0,8.0,288079.55555555556,4,260183.0,9,744.5555555555555,1.3872057788412733,1
340,1,6.0,2,0.1654,0.0,10,0,6.0,8255.333333333334,4,553260.0,5,104.0,1.1446323933194567,0
70,1,7.0,2,0.0302,0.0,15,0,7.0,94670.6380952381,4,406153.0,8,-303.06666666666666,-0.984987048780685,0
135,1,6.0,2,0.1071,0.0,11,1,6.0,35874.41818181818,4,547630.0,7,-181.27272727272725,-0.9570619177512265,0
131,1,10.0,2,0.034,0.0,10,1,10.0,210798.6222222222,4,451610.0,7,-363.8,-0.792371434813134,0
278,1,10.0,2,0.6024,1.0,10,0,9.0,295732.1045751634,4,175284.0,8,-99.88888888888891,-0.18368256920379525,1
1312,1,1.0,2,0.404,0.0,5,0,1.0,235971.7,3,526416.0,3,846.8,1.7432147367802924,0
1157,2,11.0,1,0.4711,0.0,11,0,11.0,105938.87272727273,4,492005.0,8,759.4545454545455,2.333318970978879,0
808,1,9.0,2,0.3428,0.0,9,0,9.0,47710.194444444445,3,497871.0,6,475.77777777777777,2.1782040452010953,0
465,1,3.0,1,0.2079,0.0,13,0,3.0,85924.80769230769,4,540347.0,8,70.15384615384613,0.23932727813322555,0
358,1,6.0,2,0.2269,0.0,6,1,6.0,104516.8,3,520617.0,6,-121.0,-0.3742762919003674,0
298,1,20.0,2,0.4506,1.0,16,0,20.0,355536.82615384617,4,388291.0,9,-576.8846153846154,-0.9674903936919027,1
100,1,8.0,1,0.3476,1.0,6,0,6.0,246573.56666666668,4,36182.0,6,-378.7,-0.7626443312640666,1
286,1,5.0,1,0.3897,1.0,9,0,5.0,261299.46666666667,4,446997.0,6,-607.5,-1.1884393431007612,1
147,1,10.0,1,0.2616,0.0,11,1,10.0,13700.2,4,583418.0,6,-139.0,-1.187548476020882,0
231,1,2.0,2,0.2687,1.0,10,0,1.0,5508.222222222223,4,466482.0,7,-60.0,-0.8084357753042514,1
331,1,5.0,2,0.2438,0.0,7,0,5.0,90226.47619047618,3,520617.0,6,-126.85714285714283,-0.42232610557014344,0
163,2,7.0,1,0.168,0.0,13,1,7.0,16689.910256410258,4,515241.0,8,-97.9230769230769,-0.7579805307612978,0
874,1,8.0,1,0.3792,0.0,10,1,8.0,99721.56666666667,4,441034.0,6,390.7,1.2372255065599331,0
388,1,4.0,2,0.1713,0.0,16,0,4.0,88373.2,4,406153.0,8,14.0,0.047094234839736446,0
43,1,3.0,2,0.8465,1.0,8,1,2.0,1504996.7309941521,4,386327.0,9,-1256.2105263157894,-1.023987487641546,1
284,1,5.0,2,0.1576,0.0,7,0,5.0,26045.95238095238,4,397359.0,6,-25.571428571428555,-0.158447309779713,0
77,1,9.0,2,0.3602,1.0,6,0,8.0,229199.95238095237,4,539172.0,9,-225.66666666666669,-0.4713680612307346,1
338,1,5.0,2,0.2734,1.0,11,1,4.0,5158.218181818182,4,466482.0,8,42.72727272727275,0.5949155473637833,1
69,1,4.0,2,0.7031,1.0,6,1,3.0,130.8,3,469.0,5,1.0,0.08743717709783362,1
156,1,13.0,2,0.5668,1.0,9,0,11.0,15761.494505494506,4,273322.0,6,-18.428571428571416,-0.14678881780903555,1
359,1,9.0,1,0.55,1.0,6,0,9.0,11286.810606060606,4,306612.0,8,153.41666666666666,1.4440656038281345,1
89,2,13.0,1,0.021,0.0,17,0,13.0,20080.470588235294,4,580211.0,9,-208.29411764705884,-1.4699076908159237,0
247,2,4.0,2,0.0984,0.0,8,1,4.0,68008.5,4,460116.0,6,-190.25,-0.7295298514501194,0
231,2,6.0,2,0.2694,0.0,18,0,6.0,163345.67647058822,4,518292.0,6,-207.83333333333331,-0.5142347025783813,0
641,1,6.0,1,0.5759,0.0,7,0,6.0,40653.57142857143,4,395275.0,5,342.7142857142857,1.6997414125292707,0
61,1,7.0,3,0.7828,1.0,7,0,7.0,38.904761904761905,4,570.0,5,-3.285714285714292,-0.5267789534005328,1
463,2,7.0,1,0.4683,0.0,8,0,7.0,27216.26785714286,4,444340.0,7,227.625,1.379766745391725,0
66,1,8.0,3,0.675,1.0,10,0,8.0,313025.0911330049,4,555603.0,10,-579.3448275862069,-1.035493932767113,1
183,2,9.0,2,0.2217,0.0,13,0,9.0,14742.358974358975,4,566452.0,6,-85.76923076923077,-0.7063956628394057,0
1393,1,6.0,2,0.2863,0.0,11,0,6.0,137466.45454545456,4,293169.0,6,1047.3636363636365,2.8248742873319594,0
377,2,12.0,2,0.29,0.0,14,0,12.0,17181.302197802197,4,538628.0,8,75.07142857142856,0.572725660888407,0
237,1,6.0,1,0.6019,1.0,3,0,5.0,3126.9666666666667,4,152809.0,5,-91.83333333333331,-1.6422479280665871,1
652,1,4.0,1,0.4969,1.0,9,0,2.0,238280.33333333334,3,433906.0,8,79.75,0.16337537304676117,1
179,2,13.0,2,0.0646,0.0,14,0,13.0,128048.26373626373,4,530841.0,7,-99.57142857142856,-0.27825814850242814,0
1687,1,5.0,1,0.7595,1.0,4,0,5.0,949453.9,2,270950.0,4,-220.5,-0.2262932774366096,1
172,2,5.0,2,0.0212,0.0,14,0,5.0,121453.2967032967,4,586295.0,6,-197.28571428571428,-0.5660971712036794,0
365,1,4.0,1,0.3531,1.0,11,0,4.0,10030.072727272727,4,512.0,6,112.45454545454547,1.1228583513398607,1
241,1,10.0,1,0.2192,0.0,11,0,10.0,10258.763636363636,4,557964.0,7,-42.18181818181819,-0.4164643044436277,0
